"","X","republican","democrat","place_lat","place_lon"
"13183",543617,1,0,45.00118,-86.2705395
"13184",543636,1,0,45.00118,-86.2705395
"13185",543644,0,1,45.00118,-86.2705395
"13186",543661,1,0,45.00118,-86.2705395
"13187",543669,0,1,45.00118,-86.2705395
"13188",543670,0,1,45.00118,-86.2705395
"13189",543676,1,0,45.00118,-86.2705395
"13190",543677,1,0,45.00118,-86.2705395
"13191",543687,1,0,45.00118,-86.2705395
"13192",543696,1,0,45.00118,-86.2705395
"13193",543697,0,1,45.00118,-86.2705395
"13194",543707,1,0,45.00118,-86.2705395
"13195",543711,0,1,45.00118,-86.2705395
"13196",543723,1,0,45.00118,-86.2705395
"13197",543732,0,1,45.00118,-86.2705395
"13198",543740,0,1,45.00118,-86.2705395
"13199",543742,1,0,45.00118,-86.2705395
"13200",543755,1,0,45.00118,-86.2705395
"13201",543765,1,0,45.00118,-86.2705395
"13202",543773,1,1,45.00118,-86.2705395
"13203",543781,1,1,45.00118,-86.2705395
"13204",543786,1,0,45.00118,-86.2705395
"13205",543788,1,0,45.00118,-86.2705395
"13206",543794,0,1,45.00118,-86.2705395
"13207",543796,1,0,45.00118,-86.2705395
"13208",543805,1,0,45.00118,-86.2705395
"13209",543814,1,0,45.00118,-86.2705395
"13210",543815,1,1,45.00118,-86.2705395
"13211",543816,1,1,45.00118,-86.2705395
"13212",543820,0,1,45.00118,-86.2705395
"13213",543821,0,1,45.00118,-86.2705395
"13214",543828,1,0,45.00118,-86.2705395
"13215",543830,1,0,45.00118,-86.2705395
"13216",543835,1,0,45.00118,-86.2705395
"13217",543837,1,0,45.00118,-86.2705395
"13218",543843,1,0,45.00118,-86.2705395
"13219",543846,1,0,45.00118,-86.2705395
"13220",543852,1,0,45.00118,-86.2705395
"13221",543853,1,1,45.00118,-86.2705395
"13222",543854,0,1,45.00118,-86.2705395
"13223",543863,0,1,45.00118,-86.2705395
"13224",543864,1,0,45.00118,-86.2705395
"13225",543870,1,0,45.00118,-86.2705395
"13226",543887,1,0,45.00118,-86.2705395
"13227",543888,1,0,45.00118,-86.2705395
"13228",543893,1,0,45.00118,-86.2705395
"13229",543895,1,0,45.00118,-86.2705395
"13230",543898,1,0,45.00118,-86.2705395
"13231",543912,0,1,45.00118,-86.2705395
"13232",543919,1,0,45.00118,-86.2705395
"13233",543924,0,1,45.00118,-86.2705395
"13234",543927,1,0,45.00118,-86.2705395
"13235",543928,1,0,45.00118,-86.2705395
"13236",543940,1,0,45.00118,-86.2705395
"13237",543944,1,0,45.00118,-86.2705395
"13238",543947,1,0,45.00118,-86.2705395
"13239",543972,1,0,45.00118,-86.2705395
"13240",543974,1,0,45.00118,-86.2705395
"13241",543994,0,1,45.00118,-86.2705395
"13242",543996,1,0,45.00118,-86.2705395
"13243",544008,1,0,45.00118,-86.2705395
"13244",544020,1,0,45.00118,-86.2705395
"13245",544026,1,0,45.00118,-86.2705395
"13246",544028,1,0,45.00118,-86.2705395
"13247",544030,1,0,45.00118,-86.2705395
"13248",544041,0,1,45.00118,-86.2705395
"13249",544044,1,0,45.00118,-86.2705395
"13250",544046,1,0,45.00118,-86.2705395
"13251",544048,1,1,45.00118,-86.2705395
"13252",544055,1,0,45.00118,-86.2705395
"13253",544058,1,0,45.00118,-86.2705395
"13254",544067,0,1,45.00118,-86.2705395
"13255",544068,1,0,45.00118,-86.2705395
"13256",544083,1,0,45.00118,-86.2705395
"13257",544095,1,0,45.00118,-86.2705395
"13258",544099,1,0,45.00118,-86.2705395
"13259",544102,1,0,45.00118,-86.2705395
"13260",544109,1,0,45.00118,-86.2705395
"13261",544111,1,0,45.00118,-86.2705395
"13262",544120,1,0,45.00118,-86.2705395
"13263",544123,0,1,45.00118,-86.2705395
"13264",544126,0,1,45.00118,-86.2705395
"13265",544128,1,0,45.00118,-86.2705395
"13266",544130,1,0,45.00118,-86.2705395
"13267",544136,1,0,45.00118,-86.2705395
"13268",544139,1,0,45.00118,-86.2705395
"13269",544143,1,0,45.00118,-86.2705395
"13270",544147,1,0,45.00118,-86.2705395
"13271",544160,1,0,45.00118,-86.2705395
"13272",544173,1,0,45.00118,-86.2705395
"13273",544176,1,0,45.00118,-86.2705395
"13274",544177,1,0,45.00118,-86.2705395
"13275",544182,1,0,45.00118,-86.2705395
"13276",544194,1,0,45.00118,-86.2705395
"13277",544195,1,0,45.00118,-86.2705395
"13278",544200,1,0,45.00118,-86.2705395
"13279",544202,1,0,45.00118,-86.2705395
"13280",544209,1,0,45.00118,-86.2705395
"13281",544212,1,0,45.00118,-86.2705395
"13282",544216,1,0,45.00118,-86.2705395
"13283",544217,0,1,45.00118,-86.2705395
"13284",544226,1,0,45.00118,-86.2705395
"13285",544227,1,0,45.00118,-86.2705395
"13286",544236,1,0,45.00118,-86.2705395
"13287",544243,0,1,45.00118,-86.2705395
"13288",544244,0,1,45.00118,-86.2705395
"13289",544246,1,0,45.00118,-86.2705395
"13290",544247,1,0,45.00118,-86.2705395
"13291",544248,1,1,45.00118,-86.2705395
"13292",544264,1,0,45.00118,-86.2705395
"13293",544278,1,0,45.00118,-86.2705395
"13294",544279,1,0,45.00118,-86.2705395
"13295",544281,1,0,45.00118,-86.2705395
"13296",544290,1,0,45.00118,-86.2705395
"13297",544302,1,0,45.00118,-86.2705395
"13298",544304,0,1,45.00118,-86.2705395
"13299",544306,1,0,45.00118,-86.2705395
"13300",544309,1,0,45.00118,-86.2705395
"13301",544325,1,0,45.00118,-86.2705395
"13302",544326,0,1,45.00118,-86.2705395
"13303",544330,1,1,45.00118,-86.2705395
"13304",544333,1,1,45.00118,-86.2705395
"13305",544343,1,0,45.00118,-86.2705395
"13306",544347,1,0,45.00118,-86.2705395
"13307",544359,0,1,42.30835,0.3142995
"13308",544365,0,1,45.00118,-86.2705395
"13309",544376,1,0,45.00118,-86.2705395
"13310",544385,1,0,45.00118,-86.2705395
"13311",544395,0,1,45.00118,-86.2705395
"13312",544396,1,0,45.00118,-86.2705395
"13313",544397,1,0,45.00118,-86.2705395
"13314",544404,1,0,45.00118,-86.2705395
"13315",544412,0,1,45.00118,-86.2705395
"13316",544443,1,0,45.00118,-86.2705395
"13317",544447,0,1,45.00118,-86.2705395
"13318",544462,1,0,45.00118,-86.2705395
"13319",544487,0,1,45.00118,-86.2705395
"13320",544489,1,0,45.00118,-86.2705395
"13321",544492,1,0,45.00118,-86.2705395
"13322",544501,1,0,45.00118,-86.2705395
"13323",544502,1,0,45.00118,-86.2705395
"13324",544503,1,0,45.00118,-86.2705395
"13325",544507,1,0,45.00118,-86.2705395
"13326",544517,1,0,45.00118,-86.2705395
"13327",544525,1,0,45.00118,-86.2705395
"13328",544527,1,0,45.00118,-86.2705395
"13329",544531,1,0,45.00118,-86.2705395
"13330",544535,1,0,45.00118,-86.2705395
"13331",544546,1,0,45.00118,-86.2705395
"13332",544547,1,0,45.00118,-86.2705395
"13333",544548,1,0,45.00118,-86.2705395
"13334",544554,1,0,45.00118,-86.2705395
"13335",544555,0,1,45.00118,-86.2705395
"13336",544577,1,0,45.00118,-86.2705395
"13337",544580,1,0,45.00118,-86.2705395
"13338",544586,0,1,45.00118,-86.2705395
"13339",544602,1,0,45.00118,-86.2705395
"13340",544605,1,0,45.00118,-86.2705395
"13341",544612,1,0,45.00118,-86.2705395
"13342",544613,1,0,45.00118,-86.2705395
"13343",544614,1,0,45.00118,-86.2705395
"13344",544623,1,1,45.00118,-86.2705395
"13345",544624,1,0,45.00118,-86.2705395
"13346",544625,1,1,45.00118,-86.2705395
"13347",544628,1,0,45.00118,-86.2705395
"13348",544629,1,0,45.00118,-86.2705395
"13349",544630,1,0,45.00118,-86.2705395
"13350",544644,1,0,45.00118,-86.2705395
"13351",544646,1,0,45.00118,-86.2705395
"13352",544652,1,0,45.00118,-86.2705395
"13353",544659,1,0,45.00118,-86.2705395
"13354",544667,1,0,42.35279,-83.099288
"13355",544678,1,0,45.00118,-86.2705395
"13356",544685,0,1,45.00118,-86.2705395
"13357",544688,1,0,45.00118,-86.2705395
"13358",544700,1,0,45.00118,-86.2705395
"13359",544702,0,1,45.00118,-86.2705395
"13360",544705,1,0,45.00118,-86.2705395
"13361",544718,1,0,45.00118,-86.2705395
"13362",544719,1,0,45.00118,-86.2705395
"13363",544721,1,0,45.00118,-86.2705395
"13364",544727,1,0,45.00118,-86.2705395
"13365",544730,1,0,45.00118,-86.2705395
"13366",544731,0,1,45.00118,-86.2705395
"13367",544737,1,0,45.00118,-86.2705395
"13368",544739,1,0,45.00118,-86.2705395
"13369",544742,0,1,45.00118,-86.2705395
"13370",544745,1,0,45.00118,-86.2705395
"13371",544762,1,0,45.00118,-86.2705395
"13372",544764,1,0,45.00118,-86.2705395
"13373",544765,1,1,45.00118,-86.2705395
"13374",544767,1,0,45.00118,-86.2705395
"13375",544768,1,0,45.00118,-86.2705395
"13376",544771,0,1,45.00118,-86.2705395
"13377",544772,0,1,45.00118,-86.2705395
"13378",544774,1,0,45.00118,-86.2705395
"13379",544778,1,0,45.00118,-86.2705395
"13380",544781,1,0,45.00118,-86.2705395
"13381",544783,1,0,45.00118,-86.2705395
"13382",544784,1,0,45.00118,-86.2705395
"13383",544798,1,0,45.00118,-86.2705395
"13384",544801,1,0,45.00118,-86.2705395
"13385",544803,1,0,45.00118,-86.2705395
"13386",544804,0,1,45.00118,-86.2705395
"13387",544810,1,0,45.00118,-86.2705395
"13388",544811,1,0,45.00118,-86.2705395
"13389",544819,1,0,45.00118,-86.2705395
"13390",544820,1,0,45.00118,-86.2705395
"13391",544822,1,0,45.00118,-86.2705395
"13392",544825,0,1,45.00118,-86.2705395
"13393",544830,1,0,45.00118,-86.2705395
"13394",544834,1,0,45.00118,-86.2705395
"13395",544845,1,0,45.00118,-86.2705395
"13396",544849,1,0,45.00118,-86.2705395
"13397",544852,1,0,45.00118,-86.2705395
"13398",544856,1,0,45.00118,-86.2705395
"13399",544858,1,0,45.00118,-86.2705395
"13400",544859,1,0,45.00118,-86.2705395
"13401",544860,1,0,45.00118,-86.2705395
"13402",544863,1,0,45.00118,-86.2705395
"13403",544865,0,1,45.00118,-86.2705395
"13404",544872,1,0,45.00118,-86.2705395
"13405",544879,1,0,45.00118,-86.2705395
"13406",544886,1,0,45.00118,-86.2705395
"13407",544894,1,0,45.00118,-86.2705395
"13408",544899,1,0,45.00118,-86.2705395
"13409",544903,1,0,45.00118,-86.2705395
"13410",544935,1,0,45.00118,-86.2705395
"13411",544939,0,1,45.00118,-86.2705395
"13412",544945,1,0,45.00118,-86.2705395
"13413",544950,1,0,45.00118,-86.2705395
"13414",544953,1,0,45.00118,-86.2705395
"13415",544955,1,1,42.3527865,-83.099288
"13416",544975,1,0,32.8198585,-96.7617535
"13417",544982,1,0,45.00118,-86.2705395
"13418",544983,0,1,45.00118,-86.2705395
"13419",544993,1,0,45.00118,-86.2705395
"13420",544995,1,0,45.00118,-86.2705395
"13421",545002,1,0,45.00118,-86.2705395
"13422",545004,1,1,45.00118,-86.2705395
"13423",545005,0,1,45.00118,-86.2705395
"13424",545009,1,0,45.00118,-86.2705395
"13425",545013,0,1,45.00118,-86.2705395
"13426",545027,1,0,45.00118,-86.2705395
"13427",545031,1,0,45.00118,-86.2705395
"13428",545045,1,0,46.6798,-110.0447835
"13429",545046,1,0,46.6798,-110.0447835
"13430",545050,1,0,37.791994,-122.2286855
"13431",545515,1,0,33.99977,-118.203481
"13432",545516,1,0,33.99977,-118.203481
"13433",545528,1,0,35.209059,-80.8467855
"13434",545564,1,0,37.73921,-84.312419
"13435",545617,0,1,39.94087,-75.2770645
"13436",545639,1,0,34.0353,-118.159729
"13437",545644,0,1,40.0048655,-75.117998
"13438",546125,0,1,39.28471,-76.620482
"13439",546138,1,0,41.7485,-88.1613215
"13440",546173,0,1,39.7393,-89.2665075
"13441",546188,1,0,40.3651595,-82.6694675
"13442",546301,1,0,35.695222,-97.455741
"13443",546321,0,1,32.01728,-81.1096165
"13444",546364,1,1,38.82318,-76.9489425
"13445",546365,1,1,38.82318,-76.9489425
"13446",546386,0,1,34.04074,-118.001298
"13447",546444,0,1,37.8758455,-122.2795215
"13448",546472,0,1,18.33306,-65.896425
"13449",546547,1,0,33.55286,-112.1246765
"13450",546624,0,1,41.537943,-90.597442
"13451",546706,0,1,35.8439815,-78.657837
"13452",546722,1,0,30.32335,-97.754724
"13453",546771,0,1,33.6466545,-112.379447
"13454",546797,0,1,39.99468,-82.985772
"13455",546799,1,0,38.91609,-94.3782315
"13456",546816,1,0,38.410428,-121.4393835
"13457",546819,1,0,38.410428,-121.4393835
"13458",546852,1,0,33.80917,-118.1567105
"13459",546854,1,0,33.80917,-118.1567105
"13460",546873,1,0,35.6439105,-82.6630145
"13461",546882,1,0,64.83809,-147.6786615
"13462",546885,1,0,37.3784,-122.0238405
"13463",546886,1,0,37.3784,-122.0238405
"13464",546975,0,1,43.8717565,-72.4511725
"13465",546981,0,1,39.512436,-119.827182
"13466",546988,0,1,34.022688,-118.48042
"13467",547001,0,1,43.598033,-116.238001
"13468",547103,0,1,39.77435,-89.6596895
"13469",547111,1,0,40.431389,-79.9806895
"13470",547122,1,0,46.72729,-122.9718835
"13471",547139,0,1,34.18848,-118.9188865
"13472",547147,0,1,41.23354,-80.4733245
"13473",547149,1,0,39.52714,-85.7729815
"13474",547221,1,0,35.0731115,-92.430839
"13475",547233,1,0,42.59837,-72.064302
"13476",547271,0,1,41.89953,-71.079038
"13477",547298,1,0,33.6311395,-80.926628
"13478",547321,1,0,41.85174,-88.113245
"13479",547327,1,0,45.00118,-86.2705395
"13480",547328,1,1,45.00118,-86.2705395
"13481",547345,0,1,34.05287,-117.173571
"13482",547351,0,1,46.44186,-93.3613205
"13483",547358,1,0,41.3870895,-83.645809
"13484",547367,0,1,41.1179365,-77.604684
"13485",547380,1,0,40.14325,-74.2092495
"13486",547428,0,1,35.77127,-78.639708
"13487",547435,1,0,36.200008,-86.791549
"13488",547437,1,0,33.50102,-117.1195165
"13489",547446,0,1,45.105267,-93.207534
"13490",547467,1,0,32.8198585,-96.7617535
"13491",547468,1,0,31.16889,-100.0768885
"13492",547469,1,0,37.2747375,-79.8942065
"13493",547471,0,1,40.15472,-87.6270935
"13494",547479,1,0,35.1704985,-79.861034
"13495",547516,1,0,31.1688935,-100.0768885
"13496",547517,1,0,31.1688935,-100.0768885
"13497",547582,0,1,33.29521,-111.7385665
"13498",547584,0,1,33.28245,-111.8808735
"13499",547602,0,1,32.70185,-97.1356375
"13500",547603,0,1,32.70185,-97.1356375
"13501",547625,1,0,34.9499645,-81.940298
"13502",547627,0,1,44.773024,-85.5088865
"13503",547630,0,1,42.82855,-84.237703
"13504",547676,0,1,45.43228,-122.529191
"13505",547677,0,1,25.69945,-80.271087
"13506",547678,0,1,45.43228,-122.529191
"13507",547687,1,0,26.62491,-80.233244
"13508",547724,1,0,40.00487,-75.117998
"13509",547770,0,1,46.19929,-119.1759405
"13510",547777,1,1,29.89561,-97.9351915
"13511",547794,1,0,36.006256,-115.038337
"13512",547809,1,0,39.28471,-76.620482
"13513",547898,1,0,31.624619,-81.895898
"13514",548006,0,1,39.57422,-119.7106945
"13515",548008,1,0,38.8051145,-77.2369685
"13516",548026,0,1,30.132323,-97.641163
"13517",548041,1,0,42.3136695,-71.0887125
"13518",548046,1,0,42.3136695,-71.0887125
"13519",548064,0,1,43.69185,-116.3613195
"13520",548107,1,0,42.43722,-89.00026
"13521",548111,1,0,41.5764375,-93.6063695
"13522",548139,0,1,34.17731,-118.131964
"13523",548145,0,1,39.1000485,-94.5592815
"13524",548151,0,1,27.698682,-83.804475
"13525",548166,1,0,30.3233455,-97.754724
"13526",548171,0,1,30.7060885,-95.5472695
"13527",548214,0,1,32.576227,-86.6807375
"13528",548226,1,0,38.8885185,-104.789327
"13529",548228,0,1,38.8885185,-104.789327
"13530",548242,1,0,38.8885185,-104.789327
"13531",548503,0,1,40.7056,-73.977717
"13532",548589,1,0,40.7056,-73.977717
"13533",548647,1,0,40.7056,-73.977717
"13534",548864,0,1,40.780709,-73.9685415
"13535",548874,0,1,41.68984,-71.6017605
"13536",549042,0,1,40.3962585,-82.469287
"13537",549062,1,0,39.05675,-84.5793055
"13538",549070,0,1,43.05704,-77.641937
"13539",549078,0,1,35.7232,-78.855078
"13540",549089,0,1,33.6311395,-80.926628
"13541",549096,0,1,37.739209,-84.312419
"13542",549112,0,1,41.93823,-93.389864
"13543",549129,1,0,32.449587,-97.760572
"13544",549130,1,0,32.449587,-97.760572
"13545",549154,1,0,46.4418605,-93.3613205
"13546",549162,1,0,32.6782075,-83.1738665
"13547",549163,1,0,32.67821,-83.1738665
"13548",549165,1,0,32.6782075,-83.1738665
"13549",549167,1,1,32.67821,-83.1738665
"13550",549168,1,0,32.67821,-83.1738665
"13551",549187,0,1,39.55728,-76.361973
"13552",549219,0,1,45.5364,-122.630908
"13553",549261,1,0,31.16889,-100.0768885
"13554",549299,1,0,44.42972,-88.0919855
"13555",549305,0,1,44.4297195,-88.0919855
"13556",549325,0,1,42.44949,-76.5088625
"13557",549332,0,1,39.76656,-86.441236
"13558",549354,1,0,42.49984,-83.1811095
"13559",549359,1,0,37.822244,-85.7682405
"13560",549437,1,0,35.41035,-80.883981
"13561",549445,1,0,35.410351,-80.883981
"13562",549453,1,0,35.41035,-80.883981
"13563",549466,1,0,35.410351,-80.883981
"13564",549490,1,0,23.69136,-166.5996925
"13565",549523,1,0,41.3694,-73.393711
"13566",549540,1,0,34.2889865,-118.4360085
"13567",549543,1,0,38.9201425,-80.1818345
"13568",549552,1,0,43.1168,-87.8949855
"13569",549556,0,1,42.89623,-78.853563
"13570",549572,1,0,45.06373,-93.3162525
"13571",549593,1,0,33.57053,-101.897173
"13572",549594,1,0,33.57053,-101.897173
"13573",549597,1,0,33.57053,-101.897173
"13574",549600,1,0,33.57053,-101.897173
"13575",549604,1,0,33.57053,-101.897173
"13576",549607,1,0,33.57053,-101.897173
"13577",549608,1,0,33.57053,-101.897173
"13578",549610,1,0,33.57053,-101.897173
"13579",549612,1,0,33.57053,-101.897173
"13580",549616,1,0,33.57053,-101.897173
"13581",549619,1,0,33.57053,-101.897173
"13582",549636,1,0,33.57053,-101.897173
"13583",549648,1,0,33.57053,-101.897173
"13584",549649,1,0,33.57053,-101.897173
"13585",549655,1,0,33.57053,-101.897173
"13586",549659,1,0,33.57053,-101.897173
"13587",549674,1,0,33.57053,-101.897173
"13588",549690,1,0,33.57053,-101.897173
"13589",549691,1,0,33.57053,-101.897173
"13590",549694,1,0,33.57053,-101.897173
"13591",549696,1,0,33.57053,-101.897173
"13592",549704,1,0,33.57053,-101.897173
"13593",549708,1,0,33.57053,-101.897173
"13594",549710,1,0,33.57053,-101.897173
"13595",549711,1,0,33.57053,-101.897173
"13596",549716,1,0,33.57053,-101.897173
"13597",549721,1,0,33.57053,-101.897173
"13598",549725,1,0,33.57053,-101.897173
"13599",549726,1,0,33.57053,-101.897173
"13600",549727,1,0,33.57053,-101.897173
"13601",549728,1,0,33.57053,-101.897173
"13602",549731,1,0,33.57053,-101.897173
"13603",549734,1,0,33.57053,-101.897173
"13604",549746,1,0,33.57053,-101.897173
"13605",549749,1,0,33.57053,-101.897173
"13606",549750,1,0,33.57053,-101.897173
"13607",549756,1,0,33.57053,-101.897173
"13608",549759,1,0,33.57053,-101.897173
"13609",549766,1,0,33.57053,-101.897173
"13610",549767,1,0,33.57053,-101.897173
"13611",549778,1,0,33.57053,-101.897173
"13612",549790,1,0,33.57053,-101.897173
"13613",549791,1,0,33.57053,-101.897173
"13614",549792,1,0,33.57053,-101.897173
"13615",549824,0,1,34.0654505,-117.772917
"13616",549826,0,1,32.34271,-111.032309
"13617",549950,0,1,40.803235,-96.6965625
"13618",550021,0,1,30.32335,-97.754724
"13619",550028,0,1,39.713563,-104.9220935
"13620",550104,1,0,27.30076,-80.3452625
"13621",550135,1,0,27.30076,-80.3452625
"13622",550142,1,0,27.30076,-80.3452625
"13623",550151,1,0,27.30076,-80.3452625
"13624",550164,1,1,27.300765,-80.3452625
"13625",550187,0,1,32.57623,-86.6807375
"13626",550189,1,0,39.775192,-105.1139685
"13627",550213,1,0,43.06693,-73.766756
"13628",550218,0,1,45.60441,-122.4207715
"13629",550275,1,0,47.61482,-122.3306025
"13630",550285,0,1,33.5528625,-112.1246765
"13631",550312,1,0,33.63114,-80.926628
"13632",550346,0,1,40.7055975,-73.977717
"13633",550355,1,0,31.79337,-106.4174305
"13634",550356,1,0,33.41287,-112.4249755
"13635",550362,1,0,28.087675,-82.479513
"13636",550562,0,1,33.61764,-117.874032
"13637",550649,0,1,21.31994,-157.799589
"13638",550668,1,0,44.949067,-93.3694935
"13639",550700,1,0,32.95826,-96.9827885
"13640",550703,1,0,32.95826,-96.9827885
"13641",550856,1,0,32.65568,-97.011168
"13642",551039,1,0,32.58263,-83.641199
"13643",551136,1,0,34.02079,-118.4119065
"13644",551137,1,0,34.02079,-118.4119065
"13645",551173,0,1,40.711686,-73.945349
"13646",551197,1,0,30.4591,-91.0907995
"13647",551202,1,0,45.00118,-86.2705395
"13648",551825,1,0,33.29521,-111.7385665
"13649",551875,0,1,34.02079,-118.4119065
"13650",551992,1,0,33.52945,-117.7063095
"13651",552044,0,1,38.898603,-77.0143985
"13652",552151,0,1,26.62215,-81.8231765
"13653",552153,0,1,26.62215,-81.8231765
"13654",552154,0,1,38.9319915,-76.9266765
"13655",552225,1,0,29.982601,-90.011008
"13656",552303,1,0,32.76082,-116.9184455
"13657",552316,1,0,32.7799665,-97.2859135
"13658",552318,1,0,32.7799665,-97.2859135
"13659",552319,0,1,34.93237,-120.419584
"13660",552320,0,1,34.93237,-120.419584
"13661",552325,1,1,34.75194,-92.131274
"13662",552374,1,0,32.70185,-97.1356375
"13663",552456,1,0,37.8758455,-122.2795215
"13664",552676,1,0,42.669887,-83.034363
"13665",552751,1,0,34.0207895,-118.4119065
"13666",552761,0,1,40.3295685,-75.890144
"13667",552836,1,0,31.793368,-106.4174305
"13668",552844,1,0,31.79337,-106.4174305
"13669",552851,1,0,31.793368,-106.4174305
"13670",552852,1,0,31.793368,-106.4174305
"13671",552861,1,0,31.793368,-106.4174305
"13672",552871,1,1,31.793368,-106.4174305
"13673",552880,1,0,31.79337,-106.4174305
"13674",552881,1,0,31.793368,-106.4174305
"13675",552884,1,0,31.793368,-106.4174305
"13676",552908,1,0,31.793368,-106.4174305
"13677",552918,1,0,31.793368,-106.4174305
"13678",552934,1,0,31.793368,-106.4174305
"13679",552936,1,1,31.79337,-106.4174305
"13680",552942,1,0,31.793368,-106.4174305
"13681",552959,1,0,31.793368,-106.4174305
"13682",552989,1,0,31.793368,-106.4174305
"13683",553011,1,0,31.79337,-106.4174305
"13684",553064,1,0,31.793368,-106.4174305
"13685",553084,1,0,31.793368,-106.4174305
